SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	ClientSend	SkillCostType	CostValue	TimePerCast	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetObj	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc	IsMagic	Skillrank
Ma ha v« l­îng npc	npc	298		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_41.spr		\sound\skill\Ä¦Ú­ÎŞÁ¿.wav		0	0	2	0	400	5	0	0	1	1	102	-1	1	1	11	0		5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	\script\skill\npc\´ïÄ¦¶É½­.lua	physicsdamage_v		skill_cost_v																																							"ThiÓu l©m tèi cao tuyÖt häc, dÜ th©m hËu néi lùc kİch ph¸t chiÕn ı hãa vi huyÔn ¶nh, s¸t th­¬ng trùc tuyÕn th­îng së h÷u ®Şch nh©n."	0	0
HuyÒn nhÊt v« t­îng npc	npc	299		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_32.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	2	0	400	0	0	0	5	1	27	-1	1	1	11	0		5	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	1	0	0	0		0					0	0	\script\skill\npc\ĞşÒ»ÎŞÏó.lua	lightingdamage_v		skill_cost_v																																							"Vò ®­¬ng cao cÊp vò c«ng, dông kiÕm khİ ®èi ®an c¸ ®Şch nh©n t¹o thµnh th­¬ng h¹i, phßng bÊt th¾ng phßng."	0	0
BÊt diÖt bÊt tuyÖt npc	npc	300		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_31.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	\sound\skill\sound_k009.wav	0	0	2	0	600	15	0	20	2	1	103	-1	1	1	10	0		5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	1	0	0	1	0	0	0				0	0	\script\skill\emei.lua	physicsenhance_p		deadlystrike_p		colddamage_v		skill_cost_v																																			"Nga mi cao cÊp vò c«ng, ®èi ®an c¸ ®Şch nh©n h÷u song béi th­¬ng h¹i lùc ®İch kû suÊt tŞnh t¹o thµnh b¨ng hÖ th­¬ng h¹i."	0	0
§¹n chØ liÖt diÔm npc	npc	301		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_31.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	2	0	400	0	0	0	4	1	104	-1	1	1	11	0		5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	1	0	0	0		0					0	0	\script\skill\npc\µ¯Ö¸ÁÒÑæ.lua	firedamage_v		skill_cost_v																																							"Thiªn nhÉn ®İch cao cÊp vò c«ng, dÜ th©m hËu ®İch d­¬ng tİnh néi lùc phô trî háa d­îc ph¸t xuÊt hñy diÖt tİnh ®İch háa diÔm."	0	0
Thiªn la ®Şa vâng npc	npc	302		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tm_43.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	2	0	400	0	0	0	3	1	105	-1	1	1	11	-1		10	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	227	10	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	\script\skill\npc\Ğ¡Àî·Éµ¶.lua	physicsdamage_v		skill_cost_v																																							"§­êng m«n ®éc m«n kú kü, ®o¶n th× gian néi ¸m khİ c«ng kİch t¨ng gia b¨ng th­¬ng h¹i."	0	0
Hån thñy m¹c ng­	npc	303		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_12.spr	\spr\skill\ÌìÈÌ\mag_tr_09_½èÁ¦´òÁ¦.spr	\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	60	0	0	0	4	1	70	-1	1	1	9	0		0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					0	0	\script\skill\tianren.lua	physicsenhance_p		stealstamina_p		skill_cost_v																																					"Thiªn nhÉn bİ truyÖn kú c«ng, kİch trung ®Şch nh©n th× n¨ng hÊp thñ thÓ lùc vi kû dông."	0	0
NPC chiÕn ®Êu (Kim) 	npc	304		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tw_12.spr		\sound\skill\sound_k002.wav	0	0	0	0	0	90	0	0	0	0	1	63	-1	1	1	9	0		0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	60	20	-2	0	100	0	0		0					0	0	\script\skill\npc\ÊôĞÔ¸ñ¶·npc.lua	physicsenhance_p		seriesdamage_p					wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan			0	0
NPC chiÕn ®Êu (Méc) 	npc	305		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tw_12.spr		\sound\skill\sound_k002.wav	0	0	0	0	0	90	0	0	0	1	1	63	-1	1	1	9	0		0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	60	20	-2	0	100	0	0		0					0	0	\script\skill\npc\ÊôĞÔ¸ñ¶·npc.lua	physicsenhance_p		seriesdamage_p					wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan			0	0
NPC chiÕn ®Êu (Thñy) 	npc	306		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tw_12.spr		\sound\skill\sound_k002.wav	0	0	0	0	0	90	0	0	0	2	1	63	-1	1	1	9	0		0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	60	20	-2	0	100	0	0		0					0	0	\script\skill\npc\ÊôĞÔ¸ñ¶·npc.lua	physicsenhance_p		seriesdamage_p					wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan			0	0
NPC chiÕn ®Êu (háa) 	npc	307		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tw_12.spr		\sound\skill\sound_k002.wav	0	0	0	0	0	90	0	0	0	3	1	63	-1	1	1	9	0		0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	60	20	-2	0	100	0	0		0					0	0	\script\skill\npc\ÊôĞÔ¸ñ¶·npc.lua	physicsenhance_p		seriesdamage_p					wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan			0	0
NPC chiÕn ®Êu (Thæ) 	npc	308		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tw_12.spr		\sound\skill\sound_k002.wav	0	0	0	0	0	90	0	0	0	4	1	63	-1	1	1	9	0		0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	60	20	-2	0	100	0	0		0					0	0	\script\skill\npc\ÊôĞÔ¸ñ¶·npc.lua	physicsenhance_p		seriesdamage_p					wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan		wuxin_zhan			0	0
NPC ®¸nh xa (Kim) 	npc	309		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_42.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	2	0	470	0	0	0	5	1	59	-1	1	1	11	0		5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	100	0	0		0					0	0	\script\skill\npc\ÊôĞÔÔ¶³Ìnpc.lua	physicsdamage_v		seriesdamage_p					boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		Kim chóc tİnh viÔn tr×nh npc	0	0
NPC ®¸nh xa (Kim) 	npc	310		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_42.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	2	0	470	0	0	0	5	1	105	-1	1	1	11	0		5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	\script\skill\npc\ÊôĞÔÔ¶³Ìnpc.lua	poisondamage_v		seriesdamage_p					boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		Méc chóc tİnh viÔn tr×nh npc	0	0
NPC ®¸nh xa (thñy) 	npc	311		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_42.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	2	0	470	0	0	0	5	1	68	-1	1	1	11	0		5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	\script\skill\npc\ÊôĞÔÔ¶³Ìnpc.lua	colddamage_v		seriesdamage_p					boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		Thñy chóc tİnh viÔn tr×nh npc	0	0
NPC ®¸nh xa (háa) 	npc	312		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_42.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	2	0	470	0	0	0	5	1	104	-1	1	1	11	0		5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	\script\skill\npc\ÊôĞÔÔ¶³Ìnpc.lua	firedamage_v		seriesdamage_p					boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		Háa chóc tİnh viÔn tr×nh npc	0	0
NPC ®¸nh xa (thæ) 	npc	313		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_42.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	2	0	470	0	0	0	5	1	24	-1	1	1	11	0		5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	\script\skill\npc\ÊôĞÔÔ¶³Ìnpc.lua	lightingdamage_v		seriesdamage_p		stun_p			boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		Thæ chóc tİnh viÔn tr×nh npc	0	0
Ph¶n ®¹n quang [ hµn ]	npc	314		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_23.spr		0	0	45	0	2	0	180	0	0	0	1	3	137	0	1	1	11	0		0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\npc\bossmianyi.lua	meleedamagereturn_p		rangedamagereturn_p																				0																			"ThiÓu l©m ph¸i cao cÊp néi c«ng t©m ph¸p, kh¶ dÜ toµn diÖn ®Ò th¨ng chiÕn ®Êu n¨ng lùc."	0	0
B¨ng phßng quang [ hµn ]	npc	315		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_23.spr		0	0	89	0	2	0	180	0	0	0	1	3	137	0	1	1	11	0		0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\npc\bossmianyi.lua	coldres_p																						0																			"ThiÓu l©m ph¸i cao cÊp néi c«ng t©m ph¸p, kh¶ dÜ toµn diÖn ®Ò th¨ng chiÕn ®Êu n¨ng lùc."	0	0
§éc phßng quang [ hµn ]	npc	316		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_23.spr		0	0	88	0	2	0	180	0	0	0	1	3	137	0	1	1	11	0		0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\npc\bossmianyi.lua	poisonres_p		freezetimereduce_p																				0																			"ThiÓu l©m ph¸i cao cÊp néi c«ng t©m ph¸p, kh¶ dÜ toµn diÖn ®Ò th¨ng chiÕn ®Êu n¨ng lùc."	0	0
L«i phßng quang [ hµn ]	npc	317		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_23.spr		0	0	91	0	2	0	180	0	0	0	1	3	137	0	1	1	11	0		0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\npc\bossmianyi.lua	lightingres_p																						0																			"ThiÓu l©m ph¸i cao cÊp néi c«ng t©m ph¸p, kh¶ dÜ toµn diÖn ®Ò th¨ng chiÕn ®Êu n¨ng lùc."	0	0
Háa phßng quang [ hµn ]	npc	318		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_23.spr		0	0	87	0	2	0	180	0	0	0	1	3	137	0	1	1	11	0		0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\npc\bossmianyi.lua	fireres_p																						0																			"ThiÓu l©m ph¸i cao cÊp néi c«ng t©m ph¸p, kh¶ dÜ toµn diÖn ®Ò th¨ng chiÕn ®Êu n¨ng lùc."	0	0
Phæ phßng quang [ hµn ]	npc	319		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_23.spr		0	0	90	0	2	0	180	0	0	0	1	3	137	0	1	1	11	0		0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\npc\bossmianyi.lua	physicsres_p																						0																			"ThiÓu l©m ph¸i cao cÊp néi c«ng t©m ph¸p, kh¶ dÜ toµn diÖn ®Ò th¨ng chiÕn ®Êu n¨ng lùc."	0	0
Toµn kh¸ng quang [ hµn ]	npc	320		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_23.spr		0	0	56	0	2	0	180	0	0	0	1	3	137	0	1	1	11	0		0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\npc\bossmianyi.lua	allres_p																						0																			"ThiÓu l©m ph¸i cao cÊp néi c«ng t©m ph¸p, kh¶ dÜ toµn diÖn ®Ò th¨ng chiÕn ®Êu n¨ng lùc."	0	0
Gi¶m th­¬ng quang [ hµn ]	npc	321		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_23.spr		0	0	92	0	2	0	180	0	0	0	1	3	137	0	1	1	11	0		0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\npc\bossmianyi.lua	fasthitrecover_v		fatallystrikeres_p		freezetimereduce_p		poisontimereduce_p		stuntimereduce_p														0																			"ThiÓu l©m ph¸i cao cÊp néi c«ng t©m ph¸p, kh¶ dÜ toµn diÖn ®Ò th¨ng chiÕn ®Êu n¨ng lùc."	0	0
HuyÔn vùng quang [ hµn ]	npc	322		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_23.spr		0	0	29	0	2	0	180	0	0	0	1	3	137	0	1	1	11	0		0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\npc\bossmianyi.lua	lightingdamage_v																						0																			"ThiÓu l©m ph¸i cao cÊp néi c«ng t©m ph¸p, kh¶ dÜ toµn diÖn ®Ò th¨ng chiÕn ®Êu n¨ng lùc."	0	0
Tam nga tÔ tuyÕt	C«ng kİch ngo¹i c«ng	323	203	1	\spr\Ui\skill\Èı¶ëö©Ñ©.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	\sound\skill\sound_k009.wav	0	0	0	0	360	15	0	2	2	8	324	1	1	1	10	1		0	0	0	0	0	0	0	1	0	0	0	0	0	1	148	0	0	0	0	0	0	0	80	20	0	1	15	0	0		0					0	0	\script\skill\emei.lua	physicsenhance_p	sane_jixue	colddamage_v	sane_jixue	deadlystrike_p	sane_jixue	missle_speed_v	sane_jixue	skill_attackradius	sane_jixue	skill_cost_v	sane_jixue		sane_jixue	skill_startevent	sane_jixue		sane_jixue		sane_jixue		sane_jixue		sane_jixue		sane_jixue		sane_jixue		sane_jixue		sane_jixue		sane_jixue		sane_jixue		sane_jixue		sane_jixue	\script\skill\skilllvlup\Èı¶ëö«Ñ©.lua	"Nga mi diÖt kiÕm ®İch cao cÊp chiªu thøc, dÜ l¨ng lÖ ®İch kiÕm khİ x¹ s¸t ®Şch nh©n."	0	0
Tam nga tÔ tuyÕt	C«ng kİch ngo¹i c«ng	324	203	0	\spr\Ui\skill\Èı¶ëö©Ñ©.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	\sound\skill\sound_k009.wav	0	0	0	0	360	15	0	2	2	2	142	-1	3	1	10	1		5	0	0	0	0	0	0	1	0	0	0	1	0	1	148	0	0	0	0	0	0	0	80	20	-2	1	15	0	1		0					0	0	\script\skill\emei.lua	physicsenhance_p	sane_jixue	colddamage_v	sane_jixue	deadlystrike_p	sane_jixue	missle_speed_v	sane_jixue	skill_attackradius	sane_jixue	skill_cost_v	sane_jixue	skill_param1_v	sane_jixue	skill_startevent	sane_jixue	skill_misslesform_v	sane_jixue	skill_misslenum_v	sane_jixue		sane_jixue		sane_jixue		sane_jixue		sane_jixue		sane_jixue		sane_jixue		sane_jixue		sane_jixue		sane_jixue		sane_jixue		"Nga mi diÖt kiÕm ®İch cao cÊp chiªu thøc, dÜ l¨ng lÖ ®İch kiÕm khİ x¹ s¸t ®Şch nh©n."	0	63
Phi long t¹i thiªn	C«ng kİch néi c«ng	325	203	1	\spr\Ui\skill\ÁúÕ½ÔÚÒ°.spr	\spr\skill\ÌìÈÌ\mag_bz_huo3_±¬Õ¨Ğ§¹û.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	400	0	0	1	4	8	326	1	1	0	11	1		0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	327	0	0	80	20	-2	1	0	0	0		0					0	0	\script\skill\gaibang.lua	firedamage_v	feilong_zaitian	missle_speed_v	feilong_zaitian	skill_cost_v	feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian	\script\skill\skilllvlup\·ÉÁúÔÚÌì.lua	"C¸i bang tuyÖt kü hµng long ch­ëng ®İch cao cÊp chiªu thøc, liªn ®¸i sæ chiªu s¸t th­¬ng ®Şch nh©n."	1	0
Phi long t¹i thiªn	C«ng kİch néi c«ng	326	203	0	\spr\Ui\skill\ÁúÕ½ÔÚÒ°.spr	\spr\skill\ÌìÈÌ\mag_bz_huo3_±¬Õ¨Ğ§¹û.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	400	0	0	1	4	2	166	-1	3	1	11	1		5	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	327	0	0	80	20	-2	1	0	0	1		0					0	0	\script\skill\gaibang.lua	firedamage_v	feilong_zaitian	missle_speed_v	feilong_zaitian	skill_misslesform_v	feilong_zaitian	skill_param1_v	feilong_zaitian	skill_misslenum_v	feilong_zaitian	skill_attackradius	feilong_zaitian	skill_cost_v	feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		"C¸i bang tuyÖt kü hµng long ch­ëng ®İch cao cÊp chiªu thøc, liªn ®¸i sæ chiªu s¸t th­¬ng ®Şch nh©n."	1	66
Long chiÕn vu d·	C«ng kİch néi c«ng	327		0	\spr\Ui\skill\ÁúÕ½ÔÚÒ°.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	2	0	570	0	0	0	4	7	195	-1	1	1	11	1		5	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	80	20	-2	1	0	0	20	0	0	0				0	0	\script\skill\gaibang.lua	firedamage_v	longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye	seriesdamage_p	longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		"Thiªn nhÉn ®İch ®İnh cÊp vò c«ng, cô h÷u c­êng ®¹i ®İch háa th­¬ng h¹i n¨ng lùc."	0	0
Thiªn h¹ v« cÈu	C«ng kİch ngo¹i c«ng	328	203	1	\spr\Ui\skill\ÌìÏÂÎŞ¹·.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	0	0	400	0	0	1	4	8	329	1	1	0	10	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	327	0	0	80	20	2	1	0	0	0		0					0	0	\script\skill\gaibang.lua	seriesdamage_p	tianxia_wugou	physicsenhance_p	tianxia_wugou	firedamage_v	tianxia_wugou	skill_attackradius	tianxia_wugou	skill_cost_v	tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		"C¸i bang tuyÖt kü ®¶ cÈu bæng ph¸p ®İch chung cùc chiªu thøc, huyÔn hãa v« sæ c«n ¶nh kİch s¸t ®Şch nh©n."	0	0
Thiªn h¹ v« cÈu	C«ng kİch ngo¹i c«ng	329	203	0	\spr\Ui\skill\ÁúÕ½ÔÚÒ°.spr	\spr\skill\ÌìÈÌ\mag_bz_huo3_±¬Õ¨Ğ§¹û.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	400	0	0	0	4	2	168	-1	3	1	10	1		5	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	327	0	0	80	20	-2	1	0	0	1		0					0	0	\script\skill\gaibang.lua	seriesdamage_p	tianxia_wugou	physicsenhance_p	tianxia_wugou	firedamage_v	tianxia_wugou	skill_attackradius	tianxia_wugou	skill_cost_v	tianxia_wugou	missle_speed_v	tianxia_wugou	skill_misslesform_v	tianxia_wugou	skill_param1_v	tianxia_wugou	skill_misslenum_v	tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		"C¸i bang tuyÖt kü ®¶ cÈu bæng ph¸p ®İch chung cùc chiªu thøc, huyÔn hãa v« sæ c«n ¶nh kİch s¸t ®Şch nh©n."	0	67
TrŞ liÖu thuËt	npc	330		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_cy_03.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr		\sound\skill\sound_k006.wav	0	0	2	0	400	0	0	0	2	6	13	-1	1	1	11	0		5	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	\script\skill\cuiyan.lua	lifereplenish_v		skill_cost_v																																							"Nga mi s¬ cÊp y thuËt, vi ®éi h÷u bæ sung thiÓu l­îng sinh mÖnh."	0	0
Tèng kim gi¶m tèc	Nh©m vô	331	900	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_21.spr				0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					0	0	\script\skill\npc.lua	fastwalkrun_p	sj_jiansu																																								"ThiÓu l©m v« th­îng néi c«ng, n¨ng t¨ng gia së h÷u ®İch kh¸ng tİnh."	0	0
